Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year
13,PHO,Devin Booker,Kentucky,10,673,23149,16452,2718,3522,.464,.354,.873,34.4,24.4,4.0,5.2,51.5,.107,1.1,17.9,2015
14,OKC,Cameron Payne,Murray State,10,477,8356,3703,951,1527,.419,.368,.836,17.5,7.8,2.0,3.2,13.9,.080,-0.6,3.0,2015
15,ATL,Kelly Oubre Jr.,Kansas,10,655,17742,8696,3032,747,.438,.325,.751,27.1,13.3,4.6,1.1,24.9,.067,-1.9,0.6,2015
16,BOS,Terry Rozier,Louisville,10,665,18357,9252,2610,2337,.418,.361,.829,27.6,13.9,3.9,3.5,30.5,.080,0.2,10.1,2015
17,MIL,Rashad Vaughn,UNLV,3,139,1671,423,158,75,.337,.313,.692,12.0,3.0,1.1,0.5,-0.6,-.017,-4.7,-1.2,2015
18,HOU,Sam Dekker,Wisconsin,5,201,3097,1094,607,160,.478,.288,.606,15.4,5.4,3.0,0.8,5.4,.083,-1.4,0.5,2015
19,WAS,Jerian Grant,Notre Dame,5,279,4998,1692,530,805,.411,.323,.770,17.9,6.1,1.9,2.9,8.3,.080,-1.6,0.5,2015
20,TOR,Delon Wright,Utah,10,548,11175,3656,1650,1636,.447,.348,.799,20.4,6.7,3.0,3.0,28.9,.124,1.9,11.1,2015
21,DAL,Justin Anderson,Virginia,6,242,3280,1284,621,184,.410,.292,.775,13.6,5.3,2.6,0.8,4.9,.072,-1.5,0.4,2015
22,CHI,Bobby Portis,Arkansas,10,654,14907,7818,4685,850,.478,.383,.765,22.8,12.0,7.2,1.3,33.8,.109,-0.4,6.0,2015
23,POR,Rondae Hollis-Jefferson,Arizona,6,305,6759,2760,1684,579,.449,.212,.735,22.2,9.0,5.5,1.9,12.9,.091,-0.7,2.3,2015
24,CLE,Tyus Jones,Duke,10,682,14424,5249,1374,3022,.445,.378,.821,21.1,7.7,2.0,4.4,33.9,.113,0.5,9.3,2015
25,MEM,Jarell Martin,LSU,4,184,2927,998,639,114,.434,.346,.766,15.9,5.4,3.5,0.6,3.2,.053,-4.3,-1.7,2015
27,LAL,Larry Nance Jr.,Wyoming,10,546,12587,4204,3341,1017,.539,.353,.696,23.1,7.7,6.1,1.9,34.7,.132,1.2,10.3,2015
28,BOS,R.J. Hunter,Georgia State University,4,45,395,133,46,19,.371,.295,.818,8.8,3.0,1.0,0.4,0.4,.051,-2.0,0.0,2015
29,BRK,Chris McCullough,Syracuse,3,59,532,194,112,15,.426,.306,.548,9.0,3.3,1.9,0.3,0.6,.054,-2.5,-0.1,2015
30,GSW,Kevon Looney,UCLA,10,599,10309,2977,3391,956,.575,.185,.608,17.2,5.0,5.7,1.6,37.4,.174,0.4,6.2,2015
