Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year
32,DET,Eric Turner,Michigan,,,,,,,,,,,,,,,,,,1984
33,POR,Steve Colter,New Mexico State,8.0,526.0,9570.0,3319.0,1051.0,1482.0,0.448,0.289,0.778,18.2,6.3,2.0,2.8,17.3,0.087,-0.2,4.4,1984
34,WSB,Tony Costner,Saint Joseph's,,,,,,,,,,,,,,,,,,1984
35,GSW,Othell Wilson,Virginia,2.0,127.0,2049.0,535.0,212.0,424.0,0.454,0.176,0.746,16.1,4.2,1.7,3.3,1.4,0.032,-1.3,0.4,1984
36,PHO,Charles Jones,Louisville,4.0,201.0,3009.0,1015.0,758.0,206.0,0.493,0.111,0.611,15.0,5.0,3.8,1.0,4.5,0.072,-0.9,0.8,1984
37,CHI,Ben Coleman,Maryland,5.0,227.0,3612.0,1494.0,928.0,128.0,0.516,0.0,0.759,15.9,6.6,4.1,0.6,5.0,0.067,-3.4,-1.3,1984
38,DAL,Charlie Sitton,Oregon State,1.0,43.0,304.0,91.0,60.0,26.0,0.415,0.0,0.52,7.1,2.1,1.4,0.6,0.1,0.008,-5.3,-0.2,1984
39,SEA,Danny Young,Wake Forest,10.0,574.0,9536.0,2622.0,709.0,1674.0,0.437,0.327,0.835,16.6,4.6,1.2,2.9,20.2,0.101,0.7,6.6,1984
40,DAL,Anthony Teachey,Wake Forest,,,,,,,,,,,,,,,,,,1984
41,DAL,Tom Sluby,Notre Dame,1.0,31.0,151.0,73.0,12.0,16.0,0.517,0.0,0.619,4.9,2.4,0.4,0.5,0.2,0.052,-3.4,0.0,1984
42,DEN,Willie White,Chattanooga,2.0,82.0,577.0,302.0,80.0,82.0,0.432,0.313,0.741,7.0,3.7,1.0,1.0,0.3,0.028,-2.3,0.0,1984
43,CHI,Greg Wiltjer,Oregon State,,,,,,,,,,,,,,,,,,1984
44,WSB,Fred Reynolds,Texas-El Paso,,,,,,,,,,,,,,,,,,1984
45,GSW,Gary Plummer,Boston University,2.0,126.0,1439.0,531.0,307.0,66.0,0.43,0.143,0.717,11.4,4.2,2.4,0.5,0.2,0.006,-6.6,-1.7,1984
46,POR,Jerome Kersey,Longwood University,17.0,1153.0,28115.0,11825.0,6339.0,2134.0,0.465,0.201,0.69,24.4,10.3,5.5,1.9,69.5,0.119,0.7,19.3,1984
47,BOS,Ronnie Williams,Florida,,,,,,,,,,,,,,,,,,1984
48,PHI,James Banks,Georgia,,,,,,,,,,,,,,,,,,1984
49,CHI,Tim Dillon,Northern Illinois,,,,,,,,,,,,,,,,,,1984
50,CLE,Ben McDonald,"University of California, Irvine",4.0,176.0,3692.0,1061.0,568.0,236.0,0.468,0.227,0.727,21.0,6.0,3.2,1.3,2.5,0.033,-4.2,-2.1,1984
51,HOU,Jim Petersen,Minnesota,8.0,491.0,9802.0,3397.0,2354.0,487.0,0.486,0.071,0.725,20.0,6.9,4.8,1.0,13.8,0.067,-2.7,-1.6,1984
52,SEA,Terry Williams,Alabama,,,,,,,,,,,,,,,,,,1984
53,WSB,Ricky Ross,Tulsa,,,,,,,,,,,,,,,,,,1984
54,KCK,Roosevelt Chapman,Dayton,,,,,,,,,,,,,,,,,,1984
55,GSW,Lewis Jackson,Alabama State University,,,,,,,,,,,,,,,,,,1984
56,KCK,Jeff Allen,St. John's,,,,,,,,,,,,,,,,,,1984
57,SAS,Joe Binion,North Carolina A&T,1.0,11.0,51.0,14.0,18.0,1.0,0.4,,0.6,4.6,1.3,1.6,0.1,0.1,0.092,-1.7,0.0,1984
58,ATL,Bobby Parks,Memphis,,,,,,,,,,,,,,,,,,1984
59,PHO,Murray Jarman,Clemson,,,,,,,,,,,,,,,,,,1984
60,CLE,Leonard Mitchell,LSU,,,,,,,,,,,,,,,,,,1984
61,DAL,Jeff Cross,University of Maine,1.0,21.0,128.0,26.0,30.0,1.0,0.25,,0.56,6.1,1.2,1.4,0.0,-0.1,-0.038,-11.4,-0.3,1984
62,UTA,David Pope,Norfolk State,2.0,33.0,203.0,62.0,29.0,9.0,0.356,0.5,0.529,6.2,1.9,0.9,0.3,-0.1,-0.026,-8.1,-0.3,1984
63,NJN,Yommy Sangodeyi,Sam Houston State University,,,,,,,,,,,,,,,,,,1984
64,NYK,Curtis Green,Southern Miss,,,,,,,,,,,,,,,,,,1984
65,POR,Tim Kearney,West Virginia,,,,,,,,,,,,,,,,,,1984
66,DET,Kevin Springman,Saint Joseph's,,,,,,,,,,,,,,,,,,1984
67,MIL,Vernon Delancy,Florida,,,,,,,,,,,,,,,,,,1984
68,PHI,Butch Graves,Yale,1.0,4.0,11.0,5.0,2.0,1.0,0.333,0.0,0.2,2.8,1.3,0.5,0.3,-0.1,-0.243,-16.9,0.0,1984
69,LAL,George Singleton,Furman University,,,,,,,,,,,,,,,,,,1984
70,BOS,Rick Carlisle,Virginia,5.0,188.0,1461.0,422.0,141.0,201.0,0.422,0.229,0.775,7.8,2.2,0.8,1.1,0.5,0.015,-4.4,-0.9,1984
71,IND,Ralph Jackson,UCLA,1.0,1.0,12.0,2.0,1.0,4.0,0.333,,,12.0,2.0,1.0,4.0,0.0,0.069,4.3,0.0,1984
72,CHI,Melvin Johnson,UNC Charlotte,,,,,,,,,,,,,,,,,,1984
73,CLE,Art Aaron,Northwestern,,,,,,,,,,,,,,,,,,1984
74,HOU,Willie Jackson,Centenary (LA),,,,,,,,,,,,,,,,,,1984
75,LAC,Marc Glass,Montana,,,,,,,,,,,,,,,,,,1984
76,WSB,Jim Grandholm,South Florida,1.0,26.0,168.0,79.0,50.0,8.0,0.517,0.529,0.476,6.5,3.0,1.9,0.3,0.4,0.123,-0.9,0.0,1984
77,CHI,Mark Halsel,Northeastern University,,,,,,,,,,,,,,,,,,1984
78,SAS,John Devereaux,Ohio University,,,,,,,,,,,,,,,,,,1984
79,DEN,Karl Tilleman,University of Calgary,,,,,,,,,,,,,,,,,,1984
80,KCK,Carl Henry,Kansas,1.0,28.0,149.0,78.0,19.0,4.0,0.463,0.4,0.706,5.3,2.8,0.7,0.1,0.2,0.049,-2.5,0.0,1984
81,ATL,Dicky Beal,Kentucky,,,,,,,,,,,,,,,,,,1984
82,PHO,Jeff Collins,UNLV,,,,,,,,,,,,,,,,,,1984
83,SEA,Jeff Jenkins,Xavier,,,,,,,,,,,,,,,,,,1984
84,DAL,John Horrocks,University of North Texas,,,,,,,,,,,,,,,,,,1984
85,NJN,Hank Cornley,Illinois State,,,,,,,,,,,,,,,,,,1984
86,UTA,Jim Rowinski,Purdue,2.0,23.0,127.0,57.0,34.0,5.0,0.417,,0.844,5.5,2.5,1.5,0.2,0.3,0.113,-3.9,-0.1,1984
87,NYK,Bob Thornton,"University of California, Irvine",8.0,283.0,3386.0,844.0,712.0,99.0,0.444,0.222,0.558,12.0,3.0,2.5,0.3,1.3,0.018,-6.0,-3.4,1984
88,POR,Brett Applegate,BYU,,,,,,,,,,,,,,,,,,1984
89,DET,Phillip Smith,New Mexico,,,,,,,,,,,,,,,,,,1984
90,SAS,Ozell Jones,Cal State Fullerton,2.0,70.0,906.0,245.0,240.0,56.0,0.582,0.0,0.398,12.9,3.5,3.4,0.8,1.2,0.066,-1.0,0.2,1984
91,PHI,Earl Harrison,Morehead State University,,,,,,,,,,,,,,,,,,1984
92,LAL,John Revelli,Stanford,,,,,,,,,,,,,,,,,,1984
93,BOS,Kevin Mullin,Princeton,,,,,,,,,,,,,,,,,,1984
94,IND,Gene Smith,Georgetown,,,,,,,,,,,,,,,,,,1984
95,CHI,Lamont Robinson,Lamar,,,,,,,,,,,,,,,,,,1984
96,CLE,Vince Hinchen,Boise State,,,,,,,,,,,,,,,,,,1984
97,HOU,Al McClain,University of New Hampshire,,,,,,,,,,,,,,,,,,1984
98,LAC,Alonza Allen,Louisiana,,,,,,,,,,,,,,,,,,1984
99,WSB,Colin Irish,Bowling Green,,,,,,,,,,,,,,,,,,1984
100,SAS,Eric Richardson,Alabama,,,,,,,,,,,,,,,,,,1984
101,GSW,Steve Bartek,Doane University,,,,,,,,,,,,,,,,,,1984
102,KCK,Jim Foster,South Carolina,,,,,,,,,,,,,,,,,,1984
103,DEN,Prince Bridges,Missouri,,,,,,,,,,,,,,,,,,1984
104,ATL,Terry Martin,Louisiana-Monroe,,,,,,,,,,,,,,,,,,1984
105,PHO,Bill Flye,Richmond,,,,,,,,,,,,,,,,,,1984
106,SEA,Eli Pasquale,,,,,,,,,,,,,,,,,,,1984
107,DAL,Dave Williams,University of Illinois at Chicago,,,,,,,,,,,,,,,,,,1984
108,UTA,Marcus Gaither,Fairleigh Dickinson University,,,,,,,,,,,,,,,,,,1984
109,NJN,Michael Gerren,University of South Alabama,,,,,,,,,,,,,,,,,,1984
110,GSW,Scott McCollum,Pepperdine,,,,,,,,,,,,,,,,,,1984
111,POR,Mike Whitmarsh,University of San Diego,,,,,,,,,,,,,,,,,,1984
112,DET,Rick Doyle,Texas-San Antonio,,,,,,,,,,,,,,,,,,1984
113,MIL,Ernie Floyd,Holy Cross,,,,,,,,,,,,,,,,,,1984
114,PHI,Dan Federman,Tennessee,,,,,,,,,,,,,,,,,,1984
115,LAL,Lance Berwald,North Dakota State University,,,,,,,,,,,,,,,,,,1984
116,BOS,Todd Orlando,Bentley College,,,,,,,,,,,,,,,,,,1984
117,IND,Clyde Vaughan,Pitt,,,,,,,,,,,,,,,,,,1984
118,CHI,Jeff Tipton,Morehead State University,,,,,,,,,,,,,,,,,,1984
119,CLE,Matt Doherty,UNC,,,,,,,,,,,,,,,,,,1984
120,MIL,McKinley Singleton,UAB,1.0,2.0,10.0,4.0,0.0,1.0,0.667,0.0,,5.0,2.0,0.0,0.5,0.0,0.131,0.1,0.0,1984
121,LAC,Phillip Haynes,Memphis,,,,,,,,,,,,,,,,,,1984
122,WSB,Blaise Bugajski,Illinois Wesleyan University,,,,,,,,,,,,,,,,,,1984
123,GSW,Tony Martin,Wyoming,,,,,,,,,,,,,,,,,,1984
124,SAS,Dion Brown,Louisiana,,,,,,,,,,,,,,,,,,1984
125,DEN,Willie Burton,Tennessee,,,,,,,,,,,,,,,,,,1984
126,KCK,Bruce Vanley,Tulsa,,,,,,,,,,,,,,,,,,1984
127,ATL,Jim Master,Kentucky,,,,,,,,,,,,,,,,,,1984
128,PHO,Herman Veal,Maryland,,,,,,,,,,,,,,,,,,1984
129,SEA,Graylin Warner,Louisiana,,,,,,,,,,,,,,,,,,1984
130,DAL,LaVerne Evans,Marshall,,,,,,,,,,,,,,,,,,1984
131,NJN,Oscar Schmidt,,,,,,,,,,,,,,,,,,,1984
132,UTA,Chris Harrison,West Virginia Wesleyan College,,,,,,,,,,,,,,,,,,1984
133,NYK,Eddie Lee Wilkins,Gardner-Webb University,6.0,322.0,3787.0,1534.0,1002.0,62.0,0.47,0.0,0.564,11.8,4.8,3.1,0.2,2.5,0.032,-6.3,-4.1,1984
134,POR,Lance Ball,Western Oregon University,,,,,,,,,,,,,,,,,,1984
135,DET,Rennie Bailey,Louisiana Tech,,,,,,,,,,,,,,,,,,1984
136,MIL,Mike Reddick,Stetson University,,,,,,,,,,,,,,,,,,1984
137,PHI,Gary Springer,Iona College,,,,,,,,,,,,,,,,,,1984
138,LAL,Keith Jones,Stanford,,,,,,,,,,,,,,,,,,1984
139,BOS,Steve Carfino,Iowa,,,,,,,,,,,,,,,,,,1984
140,IND,Kenton Edelin,Virginia,1.0,10.0,143.0,11.0,26.0,10.0,0.308,,0.375,14.3,1.1,2.6,1.0,0.1,0.042,-4.2,-0.1,1984
141,CHI,Butch Hays,California,,,,,,,,,,,,,,,,,,1984
142,CLE,Joe Jakubick,University of Akron,,,,,,,,,,,,,,,,,,1984
143,HOU,Joedy Gardner,Cal State Long Beach,,,,,,,,,,,,,,,,,,1984
144,LAC,David Brantley,Oregon,,,,,,,,,,,,,,,,,,1984
145,WSB,Tim Garrett,New Mexico,,,,,,,,,,,,,,,,,,1984
146,SAS,Michael Pitts,California,,,,,,,,,,,,,,,,,,1984
147,GSW,Cliff Higgins,Cal State Northridge,,,,,,,,,,,,,,,,,,1984
148,KCK,Chipper Harris,Robert Morris University (PA),,,,,,,,,,,,,,,,,,1984
149,DEN,Mark Simpson,Catawba College,,,,,,,,,,,,,,,,,,1984
150,ATL,Vince Martello,Florida State,,,,,,,,,,,,,,,,,,1984
151,PHO,Raymond Crenshaw,Oklahoma State,,,,,,,,,,,,,,,,,,1984
152,SEA,Gary Gatewood,Oregon,,,,,,,,,,,,,,,,,,1984
153,DAL,George Turner,"University of California, Irvine",,,,,,,,,,,,,,,,,,1984
154,UTA,Bob Evans,Southern Utah University,,,,,,,,,,,,,,,,,,1984
155,NJN,Sean Kerins,Syracuse,,,,,,,,,,,,,,,,,,1984
156,NYK,Ken Bannister,Saint Augustine's College,5.0,253.0,3867.0,1501.0,893.0,111.0,0.488,0.0,0.492,15.3,5.9,3.5,0.4,0.6,0.007,-5.6,-3.6,1984
157,POR,Victor Anger,Pepperdine,,,,,,,,,,,,,,,,,,1984
158,DET,Barry Francisco,Bloomsburg University of Pennsylvania,,,,,,,,,,,,,,,,,,1984
159,MIL,Tony William,Florida State,,,,,,,,,,,,,,,,,,1984
160,PHI,Rich Congo,Drexel,,,,,,,,,,,,,,,,,,1984
161,LAL,Richard Haenisch,Chaminade University of Honolulu,,,,,,,,,,,,,,,,,,1984
162,BOS,Mark Van Valkenburg,Framingham State College,,,,,,,,,,,,,,,,,,1984
163,IND,Tom Heitz,Kentucky,,,,,,,,,,,,,,,,,,1984
164,CHI,Brett Crawford,Alliant International University,,,,,,,,,,,,,,,,,,1984
165,CLE,Elliot Beard,Oberlin College,,,,,,,,,,,,,,,,,,1984
166,HOU,Greg Wolff,Angelo State University,,,,,,,,,,,,,,,,,,1984
167,LAC,Jim McLoughlin,Temple,,,,,,,,,,,,,,,,,,1984
168,WSB,Darryl Odom,West Virginia Wesleyan College,,,,,,,,,,,,,,,,,,1984
169,GSW,Paul Brozovich,UNLV,,,,,,,,,,,,,,,,,,1984
170,SAS,Dan Tarkanian,UNLV,,,,,,,,,,,,,,,,,,1984
171,DEN,Bill Wendlandt,Texas,,,,,,,,,,,,,,,,,,1984
172,KCK,Nate Rollins,Fort Hays State University,,,,,,,,,,,,,,,,,,1984
173,ATL,Robert Brown,Long Island University,,,,,,,,,,,,,,,,,,1984
174,PHO,Mark Fothergill,Maryland,,,,,,,,,,,,,,,,,,1984
175,SEA,Jerry McMillan,DePaul,,,,,,,,,,,,,,,,,,1984
176,DAL,Leroy Sutton,Arkansas,,,,,,,,,,,,,,,,,,1984
177,NJN,Chris Winans,Utah,,,,,,,,,,,,,,,,,,1984
178,UTA,Eric Booker,UNLV,,,,,,,,,,,,,,,,,,1984
179,NYK,Ricky Tunstall,Youngstown State University,,,,,,,,,,,,,,,,,,1984
180,POR,Steve Flint,UC San Diego,,,,,,,,,,,,,,,,,,1984
181,DET,Dale Roberts,Appalachian State University,,,,,,,,,,,,,,,,,,1984
182,MIL,Brad Jergenson,South Carolina,,,,,,,,,,,,,,,,,,1984
183,PHI,Frank Dobbs,Villanova,,,,,,,,,,,,,,,,,,1984
184,BOS,Champ Godbolt,Holy Cross,,,,,,,,,,,,,,,,,,1984
185,IND,Brian Martin,Kansas,1.0,8.0,21.0,6.0,4.0,0.0,0.429,,0.0,2.6,0.8,0.5,0.0,-0.1,-0.132,-14.2,-0.1,1984
186,CHI,Calvin Pierce,Oklahoma,,,,,,,,,,,,,,,,,,1984
187,CLE,John Shimko,Xavier,,,,,,,,,,,,,,,,,,1984
188,HOU,Bill Coon,Presbyterian College,,,,,,,,,,,,,,,,,,1984
189,LAC,Dave Schultz,Westmont College,,,,,,,,,,,,,,,,,,1984
190,WSB,Mike Emanuel,University of North Carolina at Pembroke,,,,,,,,,,,,,,,,,,1984
191,SAS,Melvin Roseboro,St. Mary's University,,,,,,,,,,,,,,,,,,1984
192,GSW,Mitch Arnold,Fresno State,,,,,,,,,,,,,,,,,,1984
193,KCK,Greg Turner,Auburn,,,,,,,,,,,,,,,,,,1984
194,DEN,Cecil Exum,UNC,,,,,,,,,,,,,,,,,,1984
195,ATL,Fred Brown,Georgetown,,,,,,,,,,,,,,,,,,1984
196,PHO,Buddy Cox,Bellarmine University,,,,,,,,,,,,,,,,,,1984
197,SEA,Mike Williams,Idaho State University,,,,,,,,,,,,,,,,,,1984
198,DAL,John Tudor,LSU,,,,,,,,,,,,,,,,,,1984
199,UTA,Kelly Knight,Kansas,,,,,,,,,,,,,,,,,,1984
200,NJN,Bill Ryan,Princeton,,,,,,,,,,,,,,,,,,1984
201,NYK,Marc Marotta,Marquette,,,,,,,,,,,,,,,,,,1984
202,POR,Dennis Black,University of Portland,,,,,,,,,,,,,,,,,,1984
203,DET,Ben Tower,Michigan State,,,,,,,,,,,,,,,,,,1984
204,MIL,Edwin Green,UMass,,,,,,,,,,,,,,,,,,1984
205,PHI,Michael Mitchell,Drexel,,,,,,,,,,,,,,,,,,1984
206,BOS,Joe Dickson,Merrimack College,,,,,,,,,,,,,,,,,,1984
207,IND,Gary Carver,Western Kentucky,,,,,,,,,,,,,,,,,,1984
208,CHI,Carl Lewis,Houston,,,,,,,,,,,,,,,,,,1984
209,CLE,Darrell Space,Northeastern Illinois University,,,,,,,,,,,,,,,,,,1984
210,HOU,Robert Turner,Canisius,,,,,,,,,,,,,,,,,,1984
211,LAC,Dick Mumma,Penn State,,,,,,,,,,,,,,,,,,1984
212,WSB,Glynn Myrick,Stetson University,,,,,,,,,,,,,,,,,,1984
213,GSW,Tim Bell,"University of California, Riverside",,,,,,,,,,,,,,,,,,1984
214,SAS,Frank Rodriguez,New Mexico State,,,,,,,,,,,,,,,,,,1984
215,DEN,Dexter Bailey,Xavier,,,,,,,,,,,,,,,,,,1984
216,KCK,Victor Coleman,Northwest Missouri State University,,,,,,,,,,,,,,,,,,1984
217,ATL,Doug Mills,Hofstra,,,,,,,,,,,,,,,,,,1984
218,PHO,Ezra Hill,Liberty,,,,,,,,,,,,,,,,,,1984
219,SEA,Greg Brandon,Creighton,,,,,,,,,,,,,,,,,,1984
220,DAL,Napoleon Johnson,Grambling State University,,,,,,,,,,,,,,,,,,1984
221,NJN,Phil Jamison,Saint Peter's College,,,,,,,,,,,,,,,,,,1984
222,UTA,Mike Curran,Niagara University,,,,,,,,,,,,,,,,,,1984
223,NYK,Mike Henderson,LIU Post,,,,,,,,,,,,,,,,,,1984
224,POR,Randy Dunn,George Fox University,,,,,,,,,,,,,,,,,,1984
225,DET,Dan Pelekoudas,Michigan,,,,,,,,,,,,,,,,,,1984
226,MIL,Mike Toomer,Florida A&M,,,,,,,,,,,,,,,,,,1984
227,PHI,Martin Clark,Boston College,,,,,,,,,,,,,,,,,,1984
228,BOS,Dan Trant,Clark University,,,,,,,,,,,,,,,,,,1984
1,NYK,Patrick Ewing,Georgetown,17.0,1183.0,40594.0,24815.0,11607.0,2215.0,0.504,0.152,0.74,34.3,21.0,9.8,1.9,126.4,0.15,2.9,50.1,1985
2,IND,Wayman Tisdale,Oklahoma,12.0,840.0,23868.0,12878.0,5117.0,1077.0,0.505,0.0,0.76,28.4,15.3,6.1,1.3,45.7,0.092,-1.6,2.3,1985
3,LAC,Benoit Benjamin,Creighton,15.0,807.0,21911.0,9223.0,6063.0,1070.0,0.497,0.048,0.721,27.2,11.4,7.5,1.3,32.7,0.072,-1.1,4.8,1985
4,SEA,Xavier McDaniel,Wichita State,12.0,870.0,25201.0,13606.0,5313.0,1775.0,0.485,0.261,0.718,29.0,15.6,6.1,2.0,47.8,0.091,-0.5,9.6,1985
5,ATL,Jon Koncak,SMU,11.0,784.0,16409.0,3520.0,3856.0,785.0,0.47,0.226,0.597,20.9,4.5,4.9,1.0,29.2,0.085,-1.2,3.3,1985
6,SAC,Joe Kleine,Arkansas,15.0,965.0,14712.0,4666.0,3991.0,622.0,0.453,0.271,0.794,15.2,4.8,4.1,0.6,19.1,0.062,-3.9,-7.0,1985
7,GSW,Chris Mullin,St. John's,16.0,986.0,32163.0,17911.0,4034.0,3450.0,0.509,0.384,0.865,32.6,18.2,4.1,3.5,93.1,0.139,3.1,41.6,1985
8,DAL,Detlef Schrempf,Washington,16.0,1136.0,33597.0,15761.0,7023.0,3833.0,0.491,0.384,0.803,29.6,13.9,6.2,3.4,109.5,0.156,1.8,32.4,1985
9,CLE,Charles Oakley,Virginia Union University,19.0,1282.0,40280.0,12417.0,12205.0,3217.0,0.471,0.253,0.761,31.4,9.7,9.5,2.5,89.7,0.107,-0.5,15.4,1985
10,PHO,Ed Pinckney,Villanova,12.0,793.0,15698.0,5378.0,3952.0,727.0,0.535,0.0,0.765,19.8,6.8,5.0,0.9,42.7,0.13,0.3,9.2,1985
11,CHI,Keith Lee,Memphis,3.0,182.0,2907.0,1114.0,861.0,178.0,0.451,0.167,0.746,16.0,6.1,4.7,1.0,3.7,0.062,-3.0,-0.7,1985
12,WSB,Kenny Green,Wake Forest,2.0,60.0,625.0,265.0,101.0,16.0,0.412,0.0,0.721,10.4,4.4,1.7,0.3,-0.3,-0.022,-7.3,-0.8,1985
13,UTA,Karl Malone,Louisiana Tech,19.0,1476.0,54852.0,36928.0,14968.0,5248.0,0.516,0.274,0.742,37.2,25.0,10.1,3.6,234.6,0.205,5.1,99.0,1985
14,SAS,Alfredrick Hughes,Loyola Chicago,1.0,68.0,866.0,356.0,113.0,61.0,0.409,0.176,0.583,12.7,5.2,1.7,0.9,-0.5,-0.029,-5.7,-0.8,1985
15,DEN,Blair Rasmussen,Oregon,8.0,532.0,11409.0,5119.0,3006.0,467.0,0.472,0.257,0.767,21.4,9.6,5.7,0.9,19.0,0.08,-3.2,-3.4,1985
16,DAL,Bill Wennington,St. John's,13.0,720.0,9740.0,3301.0,2148.0,440.0,0.459,0.139,0.787,13.5,4.6,3.0,0.6,17.7,0.087,-3.7,-4.2,1985
17,DAL,Uwe Blab,Indiana,5.0,235.0,1966.0,505.0,413.0,102.0,0.433,,0.608,8.4,2.1,1.8,0.4,0.4,0.009,-5.4,-1.7,1985
18,DET,Joe Dumars,McNeese State University,14.0,1018.0,35139.0,16401.0,2203.0,4612.0,0.46,0.382,0.843,34.5,16.1,2.2,4.5,86.2,0.118,0.8,25.3,1985
19,HOU,Steve Harris,Tulsa,5.0,207.0,2840.0,1440.0,365.0,238.0,0.434,0.05,0.842,13.7,7.0,1.8,1.1,3.1,0.053,-2.6,-0.4,1985
20,BOS,Sam Vincent,Michigan State,7.0,396.0,7527.0,3106.0,819.0,1543.0,0.449,0.182,0.863,19.0,7.8,2.1,3.9,10.9,0.069,-0.8,2.2,1985
21,PHI,Terry Catledge,University of South Alabama,8.0,515.0,13541.0,6520.0,3314.0,459.0,0.485,0.094,0.654,26.3,12.7,6.4,0.9,20.9,0.074,-2.6,-2.0,1985
22,MIL,Jerry Reynolds,LSU,8.0,443.0,8379.0,4036.0,1317.0,904.0,0.418,0.226,0.749,18.9,9.1,3.0,2.0,10.5,0.06,0.6,5.4,1985
23,LAL,A.C. Green,Oregon State,16.0,1278.0,36552.0,12331.0,9473.0,1400.0,0.494,0.254,0.734,28.6,9.6,7.4,1.1,99.5,0.131,-0.2,16.6,1985
24,POR,Terry Porter,University of Wisconsin-Stevens Point,17.0,1274.0,35354.0,15586.0,3872.0,7160.0,0.463,0.386,0.836,27.8,12.2,3.0,5.6,110.4,0.15,2.9,43.3,1985
25,POR,Mike Smrek,Canisius,7.0,194.0,1890.0,554.0,422.0,49.0,0.431,0.0,0.617,9.7,2.9,2.2,0.3,0.7,0.018,-6.1,-1.9,1985
26,IND,Bill Martin,Georgetown,3.0,84.0,860.0,397.0,136.0,58.0,0.449,0.0,0.813,10.2,4.7,1.6,0.7,0.3,0.016,-4.4,-0.5,1985
27,IND,Dwayne McClain,Villanova,1.0,45.0,461.0,157.0,30.0,67.0,0.383,0.111,0.514,10.2,3.5,0.7,1.5,-0.3,-0.026,-3.8,-0.2,1985
28,CHI,Ken Johnson,Michigan State,1.0,64.0,815.0,263.0,243.0,19.0,0.528,,0.435,12.7,4.1,3.8,0.3,0.8,0.044,-4.9,-0.6,1985
29,SAS,Mike Brittain,South Carolina,2.0,38.0,248.0,63.0,53.0,7.0,0.5,,0.524,6.5,1.7,1.4,0.2,-0.1,-0.011,-7.6,-0.4,1985
30,CLE,Calvin Duncan,VCU,,,,,,,,,,,,,,,,,,1985
31,WSB,Manute Bol,University of Bridgeport,10.0,624.0,11698.0,1599.0,2647.0,171.0,0.407,0.21,0.561,18.7,2.6,4.2,0.3,12.3,0.051,-0.5,4.5,1985
32,PHO,Nick Vanos,Santa Clara,2.0,68.0,842.0,222.0,240.0,59.0,0.383,0.0,0.561,12.4,3.3,3.5,0.9,-0.1,-0.007,-5.5,-0.7,1985
33,PHI,Greg Stokes,Iowa,2.0,42.0,384.0,130.0,62.0,17.0,0.445,0.0,0.696,9.1,3.1,1.5,0.4,0.3,0.041,-4.1,-0.2,1985
34,CHI,Aubrey Sherrod,Wichita State,,,,,,,,,,,,,,,,,,1985
35,SAS,Tyrone Corbin,DePaul,16.0,1065.0,27657.0,9766.0,5046.0,1894.0,0.456,0.299,0.791,26.0,9.2,4.7,1.8,56.5,0.098,-0.3,12.0,1985
36,NJN,Yvon Joseph,Georgia Tech,1.0,1.0,5.0,2.0,0.0,0.0,,,1.0,5.0,2.0,0.0,0.0,0.0,0.309,0.7,0.0,1985
37,UTA,Carey Scurry,Long Island University,3.0,180.0,2376.0,847.0,524.0,192.0,0.48,0.25,0.666,13.2,4.7,2.9,1.1,5.3,0.107,1.7,2.2,1985
38,NJN,Fernando Martín,,1.0,24.0,146.0,22.0,28.0,9.0,0.29,0.0,0.364,6.1,0.9,1.2,0.4,-0.4,-0.144,-10.3,-0.3,1985
39,POR,George Montgomery,Illinois,,,,,,,,,,,,,,,,,,1985
40,DAL,Mark Acres,Oral Roberts,6.0,375.0,5982.0,1343.0,1525.0,180.0,0.506,0.538,0.665,16.0,3.6,4.1,0.5,9.3,0.075,-3.3,-1.9,1985
41,ATL,Lorenzo Charles,NC State,1.0,36.0,273.0,122.0,39.0,8.0,0.557,,0.667,7.6,3.4,1.1,0.2,0.5,0.086,-1.6,0.0,1985
42,GSW,Bobby Lee Hurt,Alabama,,,,,,,,,,,,,,,,,,1985
43,DEN,Barry Stevens,Iowa State,1.0,2.0,6.0,2.0,2.0,0.0,0.5,,,3.0,1.0,1.0,0.0,0.0,0.157,-0.8,0.0,1985
44,PHI,Voise Winters,Bradley,1.0,4.0,17.0,6.0,3.0,0.0,0.231,0.0,,4.3,1.5,0.8,0.0,-0.1,-0.355,-21.8,-0.1,1985
45,CLE,Hot Rod Williams,Tulane,13.0,887.0,26327.0,9784.0,5998.0,1592.0,0.48,0.105,0.726,29.7,11.0,6.8,1.8,70.5,0.129,1.0,19.9,1985
46,CHI,Adrian Branch,Maryland,4.0,130.0,1429.0,834.0,253.0,96.0,0.455,0.231,0.744,11.0,6.4,1.9,0.7,2.1,0.07,-1.9,0.0,1985
47,NYK,Gerald Wilkins,Chattanooga,13.0,900.0,26084.0,11736.0,2646.0,2697.0,0.45,0.316,0.745,29.0,13.0,2.9,3.0,33.9,0.062,-1.2,5.3,1985
48,IND,Kenny Patterson,DePaul,,,,,,,,,,,,,,,,,,1985
49,GSW,Brad Wright,UCLA,2.0,16.0,145.0,54.0,54.0,1.0,0.412,0.0,0.429,9.1,3.4,3.4,0.1,-0.1,-0.045,-8.0,-0.2,1985
50,DAL,Leonard Allen,San Diego State,,,,,,,,,,,,,,,,,,1985
51,SAC,Charles Bradley,South Florida,,,,,,,,,,,,,,,,,,1985
