Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year,Durability_Factor,Versatility_Score,Draft_Pick_Value,Draft_Pick_x_BPM,Scoring_Efficiency,Points_Per_Min,Rebounds_Per_Min,Assists_Per_Min,WS_Per_Game,Lottery_Pick,First_Round_Pick,Long_Career
14,SEA,Luke Ridnour,Oregon,12.0,830.0,21623.0,7740.0,1877.0,3713.0,0.431,0.349,0.862,26.1,9.3,2.3,4.5,36.0,0.08,-0.6,7.5,2003,0.8434959349593496,6.8,0.07142857142857142,-0.04285714285714285,0.44129999999999997,0.35795218054849004,0.08680571613559636,0.17171530314942424,0.043373493975903614,1,1,1
15,ORL,Reece Gaines,Louisville,3.0,71.0,605.0,123.0,53.0,50.0,0.324,0.269,0.606,8.5,1.7,0.7,0.7,-0.6,-0.049,-6.1,-0.6,2003,0.2886178861788618,1.4,0.06666666666666667,-0.4066666666666666,0.3302,0.20330578512396694,0.08760330578512397,0.08264462809917356,-0.008450704225352112,0,1,0
16,BOS,Troy Bell,Boston College,1.0,6.0,34.0,11.0,4.0,4.0,0.222,0.0,1.0,5.7,1.8,0.7,0.7,-0.2,-0.326,-19.6,-0.2,2003,0.07317073170731707,1.4,0.0625,-1.225,0.21100000000000002,0.3235294117647059,0.11764705882352941,0.11764705882352941,-0.03333333333333333,0,1,0
18,NOH,David West,Xavier,15.0,1034.0,29144.0,14034.0,6590.0,2273.0,0.495,0.265,0.817,28.2,13.6,6.4,2.2,85.9,0.141,1.7,27.6,2003,0.8406504065040651,8.600000000000001,0.05555555555555555,0.09444444444444444,0.43520000000000003,0.48153993961021135,0.22611858358495746,0.07799203952786166,0.08307543520309478,0,1,1
20,BOS,Dahntay Jones,Duke,13.0,624.0,9799.0,3353.0,1082.0,529.0,0.439,0.329,0.751,15.7,5.4,1.7,0.8,9.9,0.048,-3.7,-4.1,2003,0.5853658536585366,2.5,0.05,-0.18500000000000003,0.4262,0.3421777732421676,0.11041943055413818,0.05398510052046127,0.015865384615384615,0,1,1
24,LAL,Brian Cook,Illinois,9.0,421.0,5649.0,2312.0,1115.0,252.0,0.439,0.382,0.783,13.4,5.5,2.6,0.6,10.2,0.086,-1.6,0.5,2003,0.5704607046070461,3.2,0.041666666666666664,-0.06666666666666667,0.4506,0.40927597804921223,0.1973800672685431,0.04460966542750929,0.024228028503562943,0,1,1
29,DAL,Josh Howard,Wake Forest,10.0,507.0,15350.0,7270.0,2886.0,817.0,0.448,0.332,0.77,30.3,14.3,5.7,1.6,38.0,0.119,0.6,10.0,2003,0.6182926829268293,7.300000000000001,0.034482758620689655,0.020689655172413793,0.4338,0.4736156351791531,0.18801302931596092,0.053224755700325733,0.07495069033530571,0,1,1
2,CHA,Emeka Okafor,UConn,10.0,616.0,19055.0,7370.0,5967.0,520.0,0.512,0.0,0.586,30.9,12.0,9.7,0.8,45.3,0.114,-0.6,6.8,2004,0.751219512195122,10.5,0.5,-0.3,0.3146,0.38677512463920233,0.3131461558646025,0.027289425347677775,0.07353896103896103,1,1,1
3,CHI,Ben Gordon,UConn,11.0,744.0,20366.0,11084.0,1851.0,1868.0,0.432,0.401,0.857,27.4,14.9,2.5,2.5,33.3,0.078,-0.3,8.7,2004,0.8248337028824834,5.0,0.3333333333333333,-0.09999999999999999,0.4621,0.5442404006677797,0.0908867720710989,0.0917214966120004,0.04475806451612903,1,1,1
5,WAS,Devin Harris,Wisconsin,15.0,985.0,23963.0,10597.0,2151.0,3869.0,0.432,0.325,0.796,24.3,10.8,2.2,3.9,54.9,0.11,0.6,15.5,2004,0.8008130081300813,6.1,0.2,0.12,0.4256,0.44222342778450113,0.08976338521887911,0.1614572465884906,0.055736040609137054,1,1,1
6,ATL,Josh Childress,Stanford,8.0,391.0,10432.0,3548.0,1850.0,609.0,0.522,0.329,0.779,26.7,9.1,4.7,1.6,25.7,0.118,0.8,7.4,2004,0.5960365853658537,6.300000000000001,0.16666666666666666,0.13333333333333333,0.4705000000000001,0.3401073619631902,0.1773389570552147,0.05837806748466258,0.06572890025575448,1,1,1
7,PHO,Luol Deng,Duke,15.0,902.0,30941.0,13361.0,5468.0,2042.0,0.456,0.332,0.769,34.3,14.8,6.1,2.3,74.0,0.115,0.9,22.9,2004,0.7333333333333333,8.399999999999999,0.14285714285714285,0.12857142857142856,0.43770000000000003,0.431821854497269,0.17672344138844898,0.06599657412494749,0.082039911308204,1,1,1
8,TOR,Rafael Araújo,BYU,3.0,139.0,1585.0,389.0,395.0,41.0,0.405,0.25,0.679,11.4,2.8,2.8,0.3,-0.4,-0.013,-7.2,-2.1,2004,0.5650406504065041,3.0999999999999996,0.125,-0.9,0.3704,0.24542586750788645,0.24921135646687698,0.025867507886435333,-0.0028776978417266188,1,1,0
9,PHI,Andre Iguodala,Arizona,19.0,1231.0,39507.0,13968.0,6047.0,5147.0,0.463,0.33,0.709,32.1,11.3,4.9,4.2,100.4,0.122,2.1,41.3,2004,0.7901155327342747,9.100000000000001,0.1111111111111111,0.23333333333333334,0.43440000000000006,0.3535575973878047,0.1530614827752044,0.13028070974763967,0.08155970755483348,1,1,1
10,CLE,Luke Jackson,Oregon,4.0,73.0,724.0,252.0,89.0,58.0,0.357,0.36,0.732,9.9,3.5,1.2,0.8,0.2,0.01,-3.7,-0.3,2004,0.2225609756097561,2.0,0.1,-0.37000000000000005,0.3957,0.34806629834254144,0.12292817679558012,0.08011049723756906,0.0027397260273972603,1,1,0
14,UTA,Kris Humphries,Minnesota,13.0,800.0,14232.0,5350.0,4314.0,556.0,0.463,0.293,0.7,17.8,6.7,5.4,0.7,30.3,0.102,-1.7,1.2,2004,0.7504690431519699,6.1000000000000005,0.07142857142857142,-0.12142857142857141,0.4187,0.3759134345137718,0.3031197301854975,0.03906689151208544,0.037875,1,1,1
16,UTA,Kirk Snyder,Nevada,4.0,211.0,3540.0,1333.0,491.0,241.0,0.438,0.327,0.699,16.8,6.3,2.3,1.1,4.5,0.061,-1.2,0.7,2004,0.6432926829268293,3.4,0.0625,-0.075,0.4197,0.3765536723163842,0.1387005649717514,0.06807909604519774,0.02132701421800948,0,1,0
20,DEN,Jameer Nelson,Saint Joseph's,14.0,878.0,24539.0,9940.0,2595.0,4508.0,0.436,0.368,0.81,27.9,11.3,3.0,5.1,48.3,0.094,-0.1,11.6,2004,0.764808362369338,8.1,0.05,-0.005000000000000001,0.4462,0.4050694812339541,0.10575003056359265,0.18370756754553974,0.055011389521640086,0,1,1
24,BOS,Delonte West,Saint Joseph's,8.0,432.0,11842.0,4198.0,1265.0,1540.0,0.448,0.372,0.826,27.4,9.7,2.9,3.6,24.5,0.099,0.9,8.7,2004,0.6585365853658537,6.5,0.041666666666666664,0.0375,0.4554,0.35450092889714574,0.10682317176152677,0.13004560040533694,0.056712962962962965,0,1,1
25,BOS,Tony Allen,Oklahoma State,14.0,820.0,18055.0,6654.0,2884.0,1077.0,0.475,0.282,0.709,22.0,8.1,3.5,1.3,38.7,0.103,0.3,10.4,2004,0.7142857142857143,4.8,0.04,0.012,0.4212,0.36854057047909167,0.15973414566602048,0.0596510661866519,0.04719512195121951,0,1,1
26,SAC,Kevin Martin,Western Carolina University,12.0,714.0,21559.0,12396.0,2278.0,1352.0,0.437,0.384,0.87,30.2,17.4,3.2,1.9,61.3,0.137,1.0,16.1,2004,0.725609756097561,5.1,0.038461538461538464,0.038461538461538464,0.4591,0.5749802866552252,0.10566352799294958,0.06271162855420011,0.08585434173669468,0,1,1
1,MIL,Andrew Bogut,Utah,14.0,706.0,19862.0,6808.0,6112.0,1546.0,0.535,0.12,0.557,28.1,9.6,8.7,2.2,50.6,0.122,1.2,16.0,2005,0.6149825783972126,10.899999999999999,1.0,1.2,0.37120000000000003,0.34276507904541337,0.3077232907058705,0.07783707582317995,0.07167138810198301,1,1,1
2,ATL,Marvin Williams,UNC,15.0,1072.0,30159.0,10965.0,5546.0,1373.0,0.443,0.361,0.808,28.1,10.2,5.2,1.3,65.1,0.104,-0.4,12.3,2005,0.8715447154471545,6.5,0.5,-0.2,0.4467,0.36357306276733314,0.18389203886070493,0.04552538214131768,0.0607276119402985,1,1,1
3,UTA,Deron Williams,Illinois,12.0,845.0,28865.0,13804.0,2619.0,6819.0,0.445,0.357,0.822,34.2,16.3,3.1,8.1,77.3,0.129,1.9,28.3,2005,0.858739837398374,11.2,0.3333333333333333,0.6333333333333333,0.4475,0.478226225532652,0.090732721288758,0.23623765806339858,0.09147928994082839,1,1,1
4,NOH,Chris Paul,Wake Forest,20.0,1354.0,45608.0,23011.0,5978.0,12499.0,0.47,0.37,0.871,33.7,17.0,4.4,9.2,215.1,0.226,6.6,98.9,2005,0.8256097560975609,13.6,0.25,1.65,0.4701,0.5045386774250131,0.13107349587791617,0.27405279775477986,0.15886262924667652,1,1,1
5,CHA,Raymond Felton,UNC,14.0,971.0,28829.0,10853.0,2867.0,5096.0,0.412,0.329,0.79,29.7,11.2,3.0,5.2,40.2,0.067,-0.6,10.1,2005,0.8458188153310104,8.2,0.2,-0.12,0.4166,0.37646120226161156,0.09944847202469735,0.17676645044920045,0.041400617919670445,1,1,1
7,TOR,Charlie Villanueva,UConn,11.0,656.0,13578.0,6808.0,3019.0,549.0,0.435,0.341,0.772,20.7,10.4,4.6,0.8,22.6,0.08,-0.6,4.7,2005,0.7272727272727273,5.3999999999999995,0.14285714285714285,-0.0857142857142857,0.4311,0.5013993224333481,0.22234496980409485,0.040433053468846666,0.034451219512195125,1,1,1
8,NYK,Channing Frye,Arizona,13.0,890.0,19772.0,7786.0,4002.0,864.0,0.44,0.388,0.822,22.2,8.7,4.5,1.0,38.9,0.094,-0.4,8.0,2005,0.8348968105065666,5.5,0.125,-0.05,0.4574,0.39378919684402186,0.2024074448715355,0.0436981590127453,0.04370786516853933,1,1,1
9,GSW,Ike Diogu,Arizona State,6.0,225.0,2795.0,1348.0,689.0,69.0,0.509,0.5,0.786,12.4,6.0,3.1,0.3,6.5,0.112,-3.0,-0.7,2005,0.4573170731707317,3.4,0.1111111111111111,-0.3333333333333333,0.5331,0.4822898032200358,0.24651162790697675,0.024686940966010734,0.028888888888888888,1,1,1
13,CHA,Sean May,UNC,4.0,119.0,1868.0,821.0,481.0,115.0,0.458,0.231,0.746,15.7,6.9,4.0,1.0,2.6,0.068,-1.7,0.2,2005,0.3628048780487805,5.0,0.07692307692307693,-0.13076923076923078,0.396,0.43950749464668093,0.2574946466809422,0.06156316916488223,0.02184873949579832,1,1,0
14,MIN,Rashad McCants,UNC,4.0,249.0,5037.0,2479.0,506.0,331.0,0.431,0.368,0.741,20.2,10.0,2.0,1.3,3.6,0.035,-1.7,0.4,2005,0.7591463414634146,3.3,0.07142857142857142,-0.12142857142857141,0.4368,0.49215803057375423,0.1004566210045662,0.06571371848322415,0.014457831325301205,1,1,0
15,NJN,Antoine Wright,Texas A&M,6.0,297.0,5714.0,1614.0,681.0,295.0,0.412,0.304,0.674,19.2,5.4,2.3,1.0,3.1,0.026,-3.7,-2.4,2005,0.6036585365853658,3.3,0.06666666666666667,-0.24666666666666667,0.395,0.2824641232061603,0.1191809590479524,0.051627581379068956,0.010437710437710438,0,1,1
16,TOR,Joey Graham,Oklahoma State,6.0,377.0,6117.0,2239.0,1058.0,207.0,0.483,0.3,0.815,16.2,5.9,2.8,0.5,7.8,0.061,-3.6,-2.4,2005,0.766260162601626,3.3,0.0625,-0.225,0.443,0.3660290992316495,0.17296060160209253,0.033840117704757235,0.020689655172413793,0,1,1
17,IND,Danny Granger,New Mexico,10.0,586.0,18487.0,9855.0,2888.0,1097.0,0.434,0.38,0.848,31.5,16.8,4.9,1.9,48.5,0.126,1.8,17.7,2005,0.7146341463414634,6.800000000000001,0.058823529411764705,0.10588235294117647,0.4538,0.5330772975604479,0.15621788283658788,0.05933899496943798,0.08276450511945392,0,1,1
19,MEM,Hakim Warrick,Syracuse,8.0,526.0,10624.0,4947.0,2117.0,400.0,0.49,0.191,0.726,20.2,9.4,4.0,0.8,20.4,0.092,-1.9,0.4,2005,0.801829268292683,4.8,0.05263157894736842,-0.09999999999999999,0.394,0.4656438253012048,0.19926581325301204,0.03765060240963856,0.03878326996197718,0,1,1
21,PHO,Nate Robinson,Washington,11.0,618.0,13878.0,6807.0,1446.0,1826.0,0.423,0.36,0.796,22.5,11.0,2.3,3.0,27.8,0.096,0.5,8.6,2005,0.6851441241685144,5.3,0.047619047619047616,0.023809523809523808,0.4351,0.4904885430177259,0.1041936878512754,0.13157515492145844,0.04498381877022654,0,1,1
22,DEN,Jarrett Jack,Georgia Tech,13.0,867.0,24140.0,9349.0,2487.0,3952.0,0.44,0.343,0.855,27.8,10.8,2.9,4.6,36.8,0.073,-0.9,6.5,2005,0.8133208255159474,7.5,0.045454545454545456,-0.04090909090909091,0.44270000000000004,0.38728251864125934,0.10302402651201326,0.16371168185584092,0.04244521337946943,0,1,1
23,SAC,Francisco García,Louisville,10.0,549.0,11853.0,4323.0,1400.0,747.0,0.427,0.357,0.799,21.6,7.9,2.6,1.4,18.2,0.074,-0.1,5.7,2005,0.6695121951219513,4.0,0.043478260869565216,-0.004347826086956522,0.43620000000000003,0.36471779296380663,0.11811355774909306,0.0630220197418375,0.0331511839708561,0,1,1
24,HOU,Luther Head,Illinois,6.0,348.0,7797.0,2842.0,845.0,747.0,0.423,0.388,0.773,22.4,8.2,2.4,2.1,14.7,0.09,0.1,4.2,2005,0.7073170731707317,4.5,0.041666666666666664,0.004166666666666667,0.44400000000000006,0.3644991663460305,0.1083750160318071,0.09580607926125433,0.04224137931034483,0,1,1
26,DET,Jason Maxiell,Cincinnati,10.0,618.0,11379.0,3481.0,2576.0,266.0,0.495,0.0,0.564,18.4,5.6,4.2,0.4,20.3,0.086,-2.5,-1.4,2005,0.7536585365853659,4.6000000000000005,0.038461538461538464,-0.09615384615384616,0.3039,0.30591440372616224,0.22638193162843834,0.023376395113806132,0.03284789644012945,0,1,1
27,POR,Linas Kleiza,Missouri,7.0,409.0,8185.0,3561.0,1470.0,321.0,0.435,0.335,0.763,20.0,8.7,3.6,0.8,13.6,0.08,-2.3,-0.7,2005,0.7125435540069687,4.4,0.037037037037037035,-0.08518518518518517,0.42780000000000007,0.4350641417226634,0.1795968234575443,0.03921808185705559,0.033251833740831294,0,1,1
30,NYK,David Lee,Florida,12.0,829.0,24293.0,11232.0,7320.0,1825.0,0.535,0.034,0.772,29.3,13.5,8.8,2.2,76.0,0.15,1.1,19.2,2005,0.842479674796748,11.0,0.03333333333333333,0.03666666666666667,0.3583,0.4623554110237517,0.30132136829539374,0.07512452146708928,0.09167671893848009,0,1,1
2,CHI,LaMarcus Aldridge,Texas,16.0,1076.0,36242.0,20558.0,8736.0,2076.0,0.493,0.32,0.813,33.7,19.1,8.1,1.9,115.7,0.153,1.7,33.4,2006,0.8201219512195121,10.0,0.5,0.85,0.4558,0.5672424259146847,0.24104629987307544,0.05728160697533249,0.1075278810408922,1,1,1
3,CHA,Adam Morrison,Gonzaga,3.0,161.0,3278.0,1200.0,342.0,222.0,0.373,0.331,0.71,20.4,7.5,2.1,1.4,-1.4,-0.021,-5.0,-2.4,2006,0.6544715447154471,3.5,0.3333333333333333,-1.6666666666666665,0.3899,0.36607687614399026,0.10433190970103721,0.0677242220866382,-0.008695652173913044,1,1,0
4,POR,Tyrus Thomas,LSU,8.0,402.0,7932.0,3093.0,1938.0,347.0,0.438,0.235,0.732,19.7,7.7,4.8,0.9,13.0,0.078,-1.2,1.7,2006,0.6128048780487805,5.7,0.25,-0.3,0.3862,0.3899394856278366,0.2443267776096823,0.043746848209783154,0.03233830845771144,1,1,1
5,ATL,Shelden Williams,Duke,6.0,361.0,5586.0,1618.0,1562.0,163.0,0.462,0.222,0.74,15.5,4.5,4.3,0.5,9.9,0.085,-3.0,-1.5,2006,0.733739837398374,4.8,0.2,-0.6000000000000001,0.39380000000000004,0.2896527031865378,0.2796276405298962,0.029180093089867527,0.027423822714681443,1,1,1
6,MIN,Brandon Roy,Washington,6.0,326.0,11561.0,6136.0,1388.0,1517.0,0.459,0.348,0.8,35.5,18.8,4.3,4.7,37.4,0.155,3.6,16.3,2006,0.6626016260162602,9.0,0.16666666666666666,0.6,0.44870000000000004,0.5307499351267192,0.1200588184413113,0.13121702274889716,0.11472392638036809,1,1,1
7,BOS,Randy Foye,Villanova,11.0,752.0,19279.0,7729.0,1686.0,2112.0,0.401,0.366,0.852,25.6,10.3,2.2,2.8,23.5,0.058,-1.2,3.8,2006,0.8337028824833703,5.0,0.14285714285714285,-0.1714285714285714,0.4321,0.40090253643861196,0.08745266870688313,0.10954925047979668,0.03125,1,1,1
8,HOU,Rudy Gay,UConn,17.0,1120.0,34561.0,17642.0,6283.0,2280.0,0.452,0.346,0.799,30.9,15.8,5.6,2.0,61.0,0.085,0.6,22.4,2006,0.8034433285509326,7.6,0.125,0.075,0.44430000000000003,0.5104597667891554,0.18179450826075635,0.06597031335898845,0.054464285714285715,1,1,1
9,GSW,Patrick O'Bryant,Bradley,4.0,90.0,524.0,186.0,127.0,25.0,0.494,0.0,0.583,5.8,2.1,1.4,0.3,0.5,0.046,-4.6,-0.3,2006,0.27439024390243905,1.7,0.1111111111111111,-0.5111111111111111,0.3053,0.3549618320610687,0.24236641221374045,0.04770992366412214,0.005555555555555556,1,1,0
11,ORL,JJ Redick,Duke,15.0,940.0,23964.0,12028.0,1903.0,1862.0,0.447,0.415,0.892,25.5,12.8,2.0,2.0,63.7,0.128,0.6,16.0,2006,0.7642276422764228,4.0,0.09090909090909091,0.05454545454545454,0.4787,0.5019195459856451,0.07941078284092806,0.07769988315807044,0.06776595744680851,1,1,1
12,NOK,Hilton Armstrong,UConn,6.0,292.0,3378.0,880.0,766.0,102.0,0.501,0.286,0.582,11.6,3.0,2.6,0.3,3.9,0.055,-4.1,-1.8,2006,0.5934959349593496,2.9,0.08333333333333333,-0.3416666666666666,0.42310000000000003,0.2605091770278271,0.22676139727649497,0.03019538188277087,0.013356164383561643,1,1,1
14,UTA,Ronnie Brewer,Arkansas,8.0,502.0,11539.0,3940.0,1427.0,828.0,0.49,0.254,0.675,23.0,7.8,2.8,1.6,30.4,0.127,1.6,10.6,2006,0.7652439024390244,4.4,0.07142857142857142,0.11428571428571428,0.4141,0.3414507322991594,0.12366756218043158,0.07175665135627005,0.060557768924302785,1,1,1
16,CHI,Rodney Carney,Memphis,5.0,299.0,4600.0,1778.0,588.0,132.0,0.422,0.338,0.704,15.4,5.9,2.0,0.4,6.2,0.064,-1.6,0.5,2006,0.7292682926829268,2.4,0.0625,-0.1,0.4166,0.3865217391304348,0.12782608695652173,0.028695652173913042,0.02073578595317726,0,1,1
17,IND,Shawne Williams,Memphis,7.0,314.0,5368.0,1769.0,945.0,220.0,0.403,0.339,0.755,17.1,5.6,3.0,0.7,6.7,0.06,-2.2,-0.3,2006,0.5470383275261324,3.7,0.058823529411764705,-0.12941176470588237,0.4126000000000001,0.32954545454545453,0.17604321907600595,0.040983606557377046,0.021337579617834397,0,1,1
19,SAC,Quincy Douby,Rutgers University,3.0,143.0,1535.0,588.0,152.0,93.0,0.389,0.312,0.884,10.7,4.1,1.1,0.7,0.0,0.0,-3.5,-0.6,2006,0.5813008130081301,1.8,0.05263157894736842,-0.18421052631578946,0.40770000000000006,0.38306188925081436,0.09902280130293159,0.06058631921824104,0.0,0,1,0
20,NYK,Renaldo Balkman,South Carolina,6.0,221.0,3064.0,894.0,769.0,132.0,0.51,0.172,0.542,13.9,4.0,3.5,0.6,7.2,0.113,0.1,1.6,2006,0.4491869918699187,4.1,0.05,0.005000000000000001,0.378,0.29177545691906004,0.25097911227154046,0.04308093994778068,0.03257918552036199,0,1,1
21,PHO,Rajon Rondo,Kentucky,16.0,957.0,28571.0,9337.0,4349.0,7584.0,0.456,0.324,0.611,29.9,9.8,4.5,7.9,61.8,0.104,1.2,23.2,2006,0.729420731707317,12.4,0.047619047619047616,0.057142857142857134,0.4187,0.32679990199853,0.15221728325924888,0.2654439816597249,0.06457680250783698,0,1,1
22,NJN,Marcus Williams,UConn,4.0,203.0,3095.0,1128.0,361.0,574.0,0.386,0.321,0.767,15.2,5.6,1.8,2.8,0.0,-0.001,-3.3,-1.0,2006,0.6189024390243902,4.6,0.045454545454545456,-0.15,0.3981,0.3644588045234249,0.11663974151857835,0.18546042003231017,0.0,0,1,0
24,MEM,Kyle Lowry,Villanova,19.0,1173.0,36680.0,16356.0,4961.0,7099.0,0.423,0.368,0.815,31.3,13.9,4.2,6.1,112.6,0.147,2.7,43.3,2006,0.7528883183568678,10.3,0.041666666666666664,0.1125,0.44020000000000004,0.4459105779716467,0.13525081788440568,0.19353871319520174,0.0959931798806479,0,1,1
25,CLE,Shannon Brown,Michigan State,9.0,408.0,7329.0,3118.0,760.0,458.0,0.42,0.332,0.807,18.0,7.6,1.9,1.1,9.2,0.06,-1.5,1.0,2006,0.5528455284552846,3.0,0.04,-0.06,0.4235,0.4254332105334971,0.10369763951425842,0.062491472233592575,0.022549019607843137,0,1,1
26,LAL,Jordan Farmar,UCLA,10.0,504.0,9840.0,3888.0,958.0,1453.0,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2006,0.6146341463414634,4.8,0.038461538461538464,-0.019230769230769232,0.435,0.3951219512195122,0.09735772357723577,0.14766260162601627,0.02757936507936508,0,1,1
28,DAL,Maurice Ager,Michigan State,4.0,82.0,505.0,169.0,46.0,19.0,0.339,0.25,0.566,6.2,2.1,0.6,0.2,-0.9,-0.089,-9.4,-0.9,2006,0.25,0.8,0.03571428571428571,-0.3357142857142857,0.3261,0.3346534653465347,0.09108910891089109,0.03762376237623762,-0.010975609756097562,0,1,0
29,NYK,Mardy Collins,Temple,4.0,189.0,2771.0,742.0,336.0,327.0,0.38,0.299,0.599,14.7,3.9,1.8,1.7,-1.6,-0.027,-4.4,-1.7,2006,0.5762195121951219,3.5,0.034482758620689655,-0.15172413793103448,0.3695,0.26777336701551785,0.12125586430891375,0.11800793937206784,-0.008465608465608466,0,1,0
2,SEA,Kevin Durant,Texas,17.0,1123.0,41237.0,30571.0,7828.0,4908.0,0.502,0.39,0.882,36.7,27.2,7.0,4.4,175.4,0.204,6.4,87.6,2007,0.8055954088952654,11.4,0.5,3.2,0.49520000000000003,0.741348788709169,0.18982952203118558,0.11901932730315008,0.15618878005342832,1,1,1
3,ATL,Al Horford,Florida,18.0,1138.0,35918.0,14705.0,8943.0,3629.0,0.509,0.377,0.763,31.6,12.9,7.9,3.2,117.2,0.157,2.9,44.2,2007,0.7710027100271003,11.100000000000001,0.3333333333333333,0.9666666666666666,0.48160000000000003,0.40940475527590625,0.24898379642519072,0.10103569241049057,0.10298769771528998,1,1,1
4,MEM,Mike Conley,Ohio State,18.0,1172.0,36597.0,16470.0,3454.0,6625.0,0.438,0.389,0.825,31.2,14.1,2.9,5.7,105.7,0.139,2.4,40.7,2007,0.7940379403794038,8.6,0.25,0.6,0.45710000000000006,0.4500368882695303,0.09437932070934776,0.181025767139383,0.0901877133105802,1,1,1
5,BOS,Jeff Green,Georgetown,17.0,1217.0,33257.0,14413.0,4882.0,1784.0,0.45,0.338,0.804,27.3,11.8,4.0,1.5,55.9,0.081,-1.4,4.6,2007,0.8730272596843616,5.5,0.2,-0.27999999999999997,0.44060000000000005,0.43338244580088403,0.14679616321375952,0.053642842108428304,0.04593262119967132,1,1,1
7,MIN,Corey Brewer,Florida,13.0,819.0,18771.0,7097.0,2287.0,1250.0,0.425,0.284,0.713,22.9,8.7,2.8,1.5,22.5,0.058,-1.6,2.0,2007,0.7682926829268293,4.3,0.14285714285714285,-0.22857142857142856,0.3974,0.378083213467583,0.1218368760321773,0.06659208353310958,0.027472527472527472,1,1,1
8,CHA,Brandan Wright,UNC,10.0,428.0,6949.0,2976.0,1560.0,199.0,0.607,0.0,0.674,16.2,7.0,3.6,0.5,26.2,0.181,2.3,7.5,2007,0.5219512195121951,4.1,0.125,0.2875,0.3709,0.42826305943301196,0.22449273276730464,0.02863721398762412,0.061214953271028036,1,1,1
9,CHI,Joakim Noah,Florida,13.0,672.0,18646.0,5881.0,6058.0,1907.0,0.491,0.0,0.7,27.7,8.8,9.0,2.8,61.9,0.159,2.5,20.9,2007,0.6303939962476548,11.8,0.1111111111111111,0.2777777777777778,0.3155,0.31540276734956557,0.32489541992920734,0.10227394615467124,0.09211309523809523,1,1,1
10,SAC,Spencer Hawes,Washington,10.0,684.0,15541.0,5932.0,3893.0,1271.0,0.457,0.35,0.716,22.7,8.7,5.7,1.9,22.6,0.07,-1.1,3.4,2007,0.8341463414634146,7.6,0.1,-0.11000000000000001,0.4401,0.3817000193037771,0.2504986809085644,0.08178366900456856,0.03304093567251462,1,1,1
11,ATL,Acie Law,Texas A&M,4.0,188.0,2385.0,725.0,195.0,309.0,0.413,0.235,0.778,12.7,3.9,1.0,1.6,1.6,0.032,-3.9,-1.1,2007,0.573170731707317,2.6,0.09090909090909091,-0.35454545454545455,0.37829999999999997,0.3039832285115304,0.08176100628930817,0.12955974842767295,0.00851063829787234,1,1,0
12,PHI,Thaddeus Young,Georgia Tech,17.0,1172.0,33012.0,14225.0,6614.0,2135.0,0.503,0.328,0.661,28.2,12.1,5.6,1.8,71.9,0.105,0.5,20.7,2007,0.8407460545193687,7.3999999999999995,0.08333333333333333,0.041666666666666664,0.44880000000000003,0.4309039137283412,0.20035138737428815,0.06467345207803223,0.0613481228668942,1,1,1
13,NOK,Julian Wright,Kansas,4.0,231.0,3049.0,907.0,531.0,182.0,0.499,0.262,0.584,13.2,3.9,2.3,0.8,3.9,0.061,-0.5,1.2,2007,0.7042682926829268,3.0999999999999996,0.07692307692307693,-0.038461538461538464,0.4127,0.2974745818301082,0.1741554608068219,0.059691702197441784,0.016883116883116882,1,1,0
14,LAC,Al Thornton,Florida State,4.0,296.0,8274.0,3527.0,1233.0,353.0,0.452,0.293,0.747,28.0,11.9,4.2,1.2,6.1,0.035,-3.5,-3.2,2007,0.9024390243902439,5.4,0.07142857142857142,-0.25,0.4179,0.42627507855934255,0.14902102973168962,0.04266376601401982,0.020608108108108106,1,1,0
15,DET,Rodney Stuckey,Eastern Washington,10.0,651.0,17890.0,8185.0,1912.0,2333.0,0.423,0.3,0.824,27.5,12.6,2.9,3.6,28.7,0.077,-0.9,4.9,2007,0.7939024390243903,6.5,0.06666666666666667,-0.06,0.41390000000000005,0.45751816657350475,0.10687534935718278,0.13040804918949134,0.04408602150537634,0,1,1
16,WAS,Nick Young,USC,12.0,720.0,16419.0,8194.0,1427.0,687.0,0.418,0.376,0.836,22.8,11.4,2.0,1.0,18.6,0.054,-2.2,-0.8,2007,0.7317073170731707,3.0,0.0625,-0.1375,0.443,0.4990559717400572,0.0869115049637615,0.04184176868262379,0.025833333333333337,0,1,1
17,NJN,Sean Williams,Boston College,4.0,137.0,1978.0,581.0,472.0,47.0,0.511,0.0,0.624,14.4,4.2,3.4,0.3,3.0,0.073,-3.1,-0.6,2007,0.4176829268292683,3.6999999999999997,0.058823529411764705,-0.18235294117647058,0.3179,0.2937310414560162,0.23862487360970677,0.023761375126390292,0.021897810218978103,0,1,0
19,LAL,Javaris Crittenton,Georgia Tech,2.0,113.0,1853.0,595.0,276.0,201.0,0.442,0.231,0.638,16.4,5.3,2.4,1.8,0.1,0.002,-4.2,-1.0,2007,0.6890243902439024,4.2,0.05263157894736842,-0.22105263157894736,0.37720000000000004,0.3211009174311927,0.1489476524554776,0.1084727468969239,0.0008849557522123895,0,1,0
