Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Draft_Year,Year_Number
2013.0,Tristan Thompson,82.0,2564.0,16.1,0.516,0.004,0.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,3.2,2.0,5.2,0.098,-0.7,0.1,-0.5,1.0,390.0,799.0,0.488,0.0,3.0,0.0,390.0,796.0,0.49,0.488,177.0,291.0,0.608,306.0,467.0,773.0,108.0,60.0,71.0,123.0,234.0,957.0,2011,2
2013.0,Kemba Walker,82.0,2859.0,18.8,0.517,0.267,0.298,2.3,9.2,5.7,31.2,2.9,0.9,12.4,25.6,3.7,1.1,4.8,0.08,3.2,-1.7,1.5,2.5,526.0,1244.0,0.423,107.0,332.0,0.322,419.0,912.0,0.459,0.466,296.0,371.0,0.798,60.0,223.0,283.0,471.0,160.0,31.0,200.0,153.0,1455.0,2011,2
2013.0,Derrick Williams,78.0,1916.0,14.5,0.515,0.249,0.346,5.6,20.6,12.8,4.2,1.2,1.5,10.0,23.5,1.0,2.1,3.0,0.076,-2.1,-1.5,-3.7,-0.8,338.0,786.0,0.43,65.0,196.0,0.332,273.0,590.0,0.463,0.471,192.0,272.0,0.706,96.0,334.0,430.0,46.0,44.0,37.0,101.0,127.0,933.0,2011,2
2013.0,Harrison Barnes,81.0,2058.0,11.0,0.526,0.231,0.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,0.9,1.9,2.8,0.065,-2.1,-0.3,-2.4,-0.2,276.0,628.0,0.439,52.0,145.0,0.359,224.0,483.0,0.464,0.481,144.0,190.0,0.758,53.0,280.0,333.0,98.0,52.0,14.0,101.0,140.0,748.0,2012,1
2013.0,Bradley Beal,56.0,1745.0,13.6,0.515,0.344,0.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,1.0,2.0,3.0,0.082,0.0,0.0,-0.1,0.9,282.0,687.0,0.41,91.0,236.0,0.386,191.0,451.0,0.424,0.477,125.0,159.0,0.786,43.0,168.0,211.0,137.0,50.0,29.0,90.0,113.0,780.0,2012,1
2013.0,Jared Cunningham,8.0,26.0,14.8,0.538,0.214,0.143,4.4,8.4,6.4,6.8,2.0,0.0,11.8,29.6,0.0,0.0,0.0,0.033,-1.8,-4.5,-6.3,0.0,6.0,14.0,0.429,2.0,3.0,0.667,4.0,11.0,0.364,0.5,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,16.0,2012,1
2013.0,Anthony Davis,64.0,1846.0,21.7,0.559,0.009,0.333,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,3.7,2.4,6.1,0.159,0.5,1.9,2.3,2.0,349.0,676.0,0.516,0.0,6.0,0.0,349.0,670.0,0.521,0.516,169.0,225.0,0.751,165.0,357.0,522.0,63.0,75.0,112.0,89.0,158.0,867.0,2012,1
2013.0,Andre Drummond,60.0,1243.0,21.6,0.578,0.006,0.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,2.2,2.3,4.5,0.172,-0.3,2.6,2.4,1.4,208.0,342.0,0.608,1.0,2.0,0.5,207.0,340.0,0.609,0.61,59.0,159.0,0.371,169.0,288.0,457.0,30.0,59.0,95.0,57.0,144.0,476.0,2012,1
2013.0,Maurice Harkless,76.0,1974.0,12.5,0.504,0.207,0.227,7.0,12.2,9.6,3.9,2.3,2.4,10.0,15.9,0.7,1.7,2.4,0.059,-1.8,0.7,-1.0,0.5,260.0,564.0,0.461,32.0,117.0,0.274,228.0,447.0,0.51,0.489,73.0,128.0,0.57,122.0,213.0,335.0,50.0,88.0,62.0,69.0,144.0,625.0,2012,1
2013.0,John Henson,63.0,827.0,18.2,0.497,0.009,0.313,14.5,24.4,19.3,6.3,1.2,3.7,11.0,22.6,0.6,1.2,1.9,0.109,-2.6,-0.2,-2.9,-0.2,162.0,336.0,0.482,0.0,3.0,0.0,162.0,333.0,0.486,0.482,56.0,105.0,0.533,116.0,181.0,297.0,31.0,19.0,42.0,47.0,83.0,380.0,2012,1
2013.0,John Jenkins,61.0,902.0,13.0,0.576,0.469,0.238,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,1.1,0.6,1.7,0.091,-0.5,-2.3,-2.8,-0.2,131.0,294.0,0.446,53.0,138.0,0.384,78.0,156.0,0.5,0.536,59.0,70.0,0.843,17.0,77.0,94.0,56.0,12.0,10.0,40.0,37.0,374.0,2012,1
2013.0,Perry Jones,38.0,280.0,7.8,0.417,0.02,0.152,5.3,19.1,12.7,5.5,0.9,1.6,12.4,19.6,-0.4,0.4,0.0,-0.003,-7.0,-1.6,-8.6,-0.5,39.0,99.0,0.394,0.0,2.0,0.0,39.0,97.0,0.402,0.394,10.0,15.0,0.667,12.0,50.0,62.0,10.0,5.0,6.0,15.0,23.0,88.0,2012,1
2013.0,Terrence Jones,19.0,276.0,17.1,0.512,0.202,0.181,11.6,15.0,13.4,8.6,2.2,5.2,11.4,18.1,0.3,0.4,0.7,0.128,-0.5,2.6,2.1,0.3,43.0,94.0,0.457,5.0,19.0,0.263,38.0,75.0,0.507,0.484,13.0,17.0,0.765,28.0,37.0,65.0,15.0,12.0,19.0,13.0,21.0,104.0,2012,1
2013.0,Michael Kidd-Gilchrist,78.0,2025.0,14.0,0.506,0.015,0.305,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,1.1,1.0,2.1,0.051,-2.3,0.1,-2.2,-0.1,281.0,613.0,0.458,2.0,9.0,0.222,279.0,604.0,0.462,0.46,140.0,187.0,0.749,131.0,324.0,455.0,117.0,54.0,70.0,101.0,164.0,704.0,2012,1
2013.0,Jeremy Lamb,23.0,147.0,11.2,0.479,0.441,0.206,4.2,9.4,7.0,5.4,0.7,1.0,7.5,24.8,0.1,0.1,0.2,0.058,-2.3,-4.8,-7.1,-0.2,24.0,68.0,0.353,9.0,30.0,0.3,15.0,38.0,0.395,0.419,14.0,14.0,1.0,5.0,13.0,18.0,5.0,2.0,2.0,6.0,13.0,71.0,2012,1
2013.0,Meyers Leonard,69.0,1206.0,12.1,0.596,0.025,0.321,7.6,17.1,12.3,4.3,0.5,2.4,13.4,13.9,1.8,0.7,2.4,0.097,-2.2,-0.5,-2.6,-0.2,151.0,277.0,0.545,3.0,7.0,0.429,148.0,270.0,0.548,0.551,72.0,89.0,0.809,80.0,175.0,255.0,33.0,11.0,38.0,49.0,168.0,377.0,2012,1
2013.0,Damian Lillard,82.0,3167.0,16.4,0.546,0.391,0.249,1.5,8.0,4.7,28.8,1.2,0.5,14.5,24.2,5.1,0.7,5.8,0.088,2.7,-2.4,0.3,1.9,553.0,1288.0,0.429,185.0,503.0,0.368,368.0,785.0,0.469,0.501,271.0,321.0,0.844,42.0,215.0,257.0,531.0,74.0,19.0,243.0,172.0,1562.0,2012,1
2013.0,Kendall Marshall,48.0,702.0,7.8,0.455,0.483,0.093,0.6,6.3,3.4,29.4,1.6,0.4,26.6,13.6,-0.4,0.2,-0.2,-0.012,-4.1,-3.2,-7.3,-0.9,56.0,151.0,0.371,23.0,73.0,0.315,33.0,78.0,0.423,0.447,8.0,14.0,0.571,4.0,38.0,42.0,143.0,22.0,4.0,57.0,48.0,143.0,2012,1
2013.0,Andrew Nicholson,75.0,1249.0,15.1,0.557,0.0,0.193,6.2,17.1,11.7,6.1,1.0,2.0,13.0,22.1,0.9,0.8,1.7,0.065,-2.8,-1.6,-4.4,-0.8,256.0,486.0,0.527,0.0,0.0,,256.0,486.0,0.527,0.527,75.0,94.0,0.798,69.0,189.0,258.0,44.0,24.0,32.0,79.0,133.0,587.0,2012,1
2013.0,Austin Rivers,61.0,1418.0,5.9,0.431,0.221,0.277,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-3.6,-2.0,-5.6,-1.3,145.0,390.0,0.372,28.0,86.0,0.326,117.0,304.0,0.385,0.408,59.0,108.0,0.546,16.0,93.0,109.0,127.0,26.0,9.0,74.0,122.0,377.0,2012,1
2013.0,Thomas Robinson,70.0,1056.0,10.9,0.451,0.003,0.34,13.0,21.3,17.1,6.7,2.0,1.9,19.3,19.1,-0.9,0.9,-0.1,-0.002,-4.4,-0.1,-4.5,-0.7,138.0,321.0,0.43,0.0,1.0,0.0,138.0,320.0,0.431,0.43,57.0,109.0,0.523,122.0,193.0,315.0,46.0,41.0,26.0,88.0,124.0,333.0,2012,1
2013.0,Thomas Robinson,51.0,809.0,10.6,0.45,0.0,0.292,12.7,21.3,16.9,6.8,1.6,2.0,19.2,18.6,-0.7,0.5,-0.2,-0.01,-4.3,-0.4,-4.8,-0.6,103.0,243.0,0.424,0.0,0.0,,103.0,243.0,0.424,0.424,41.0,71.0,0.577,92.0,146.0,238.0,36.0,25.0,21.0,65.0,95.0,247.0,2012,1
2013.0,Thomas Robinson,19.0,247.0,12.0,0.454,0.013,0.487,13.9,21.3,17.7,6.2,3.2,1.5,19.5,20.8,-0.3,0.4,0.1,0.024,-4.6,1.2,-3.4,-0.1,35.0,78.0,0.449,0.0,1.0,0.0,35.0,77.0,0.455,0.449,16.0,38.0,0.421,30.0,47.0,77.0,10.0,16.0,5.0,23.0,29.0,86.0,2012,1
2013.0,Terrence Ross,73.0,1239.0,10.4,0.491,0.429,0.092,3.3,10.6,6.9,7.2,1.8,0.9,9.2,19.6,0.0,0.8,0.9,0.034,-1.3,-1.7,-2.9,-0.3,186.0,457.0,0.407,65.0,196.0,0.332,121.0,261.0,0.464,0.478,30.0,42.0,0.714,35.0,109.0,144.0,53.0,43.0,14.0,48.0,122.0,467.0,2012,1
2013.0,Jared Sullinger,45.0,892.0,13.5,0.534,0.022,0.28,12.6,22.1,17.5,6.2,1.3,1.9,10.3,14.9,1.3,1.4,2.7,0.146,-1.6,0.9,-0.6,0.3,111.0,225.0,0.493,1.0,5.0,0.2,110.0,220.0,0.5,0.496,47.0,63.0,0.746,92.0,172.0,264.0,35.0,22.0,22.0,29.0,154.0,270.0,2012,1
2013.0,Marquis Teague,48.0,392.0,6.0,0.412,0.204,0.142,0.9,12.1,6.4,25.6,1.2,1.3,22.6,18.2,-0.7,0.4,-0.3,-0.031,-6.3,-1.0,-7.3,-0.5,43.0,113.0,0.381,4.0,23.0,0.174,39.0,90.0,0.433,0.398,9.0,16.0,0.563,3.0,41.0,44.0,63.0,9.0,7.0,35.0,47.0,99.0,2012,1
2013.0,Dion Waiters,61.0,1756.0,13.7,0.492,0.249,0.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,0.3,0.6,0.9,0.026,-0.5,-2.7,-3.2,-0.5,336.0,815.0,0.412,63.0,203.0,0.31,273.0,612.0,0.446,0.451,159.0,213.0,0.746,22.0,127.0,149.0,183.0,59.0,16.0,121.0,113.0,894.0,2012,1
2013.0,Tony Wroten,35.0,272.0,9.3,0.461,0.186,0.337,5.5,6.6,6.1,25.2,1.6,1.2,22.7,21.7,-0.2,0.3,0.1,0.017,-3.4,-0.8,-4.2,-0.2,33.0,86.0,0.384,4.0,16.0,0.25,29.0,70.0,0.414,0.407,21.0,29.0,0.724,13.0,15.0,28.0,43.0,8.0,4.0,29.0,34.0,91.0,2012,1
2013.0,Tyler Zeller,77.0,2033.0,11.0,0.486,0.007,0.281,8.7,16.7,12.5,7.4,0.9,2.8,13.1,15.9,0.8,1.2,2.0,0.048,-2.7,0.4,-2.3,-0.1,245.0,559.0,0.438,0.0,4.0,0.0,245.0,555.0,0.441,0.438,120.0,157.0,0.764,159.0,279.0,438.0,96.0,35.0,70.0,95.0,251.0,610.0,2012,1
2014.0,Harrison Barnes,78.0,2204.0,9.8,0.486,0.28,0.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,0.4,2.8,3.2,0.07,-2.3,0.9,-1.4,0.3,271.0,679.0,0.399,66.0,190.0,0.347,205.0,489.0,0.419,0.448,130.0,181.0,0.718,66.0,245.0,311.0,116.0,65.0,20.0,84.0,158.0,738.0,2012,2
2014.0,Bradley Beal,73.0,2530.0,14.3,0.507,0.299,0.164,2.4,10.2,6.3,16.0,1.4,0.6,9.4,24.3,1.6,2.4,4.0,0.076,0.2,-1.3,-1.1,0.5,481.0,1149.0,0.419,138.0,343.0,0.402,343.0,806.0,0.426,0.479,149.0,189.0,0.788,54.0,219.0,273.0,243.0,71.0,18.0,128.0,153.0,1249.0,2012,2
2014.0,Jared Cunningham,13.0,80.0,8.5,0.464,0.333,0.762,1.4,7.2,4.3,14.4,1.9,0.0,6.7,16.6,0.1,0.0,0.1,0.075,-2.4,-2.7,-5.1,-0.1,6.0,21.0,0.286,1.0,7.0,0.143,5.0,14.0,0.357,0.31,13.0,16.0,0.813,1.0,5.0,6.0,8.0,3.0,0.0,2.0,16.0,26.0,2012,2
2014.0,Jared Cunningham,5.0,22.0,-1.8,0.347,0.5,1.0,0.0,5.2,2.6,18.8,0.0,0.0,41.0,10.1,-0.1,0.0,-0.1,-0.11,-8.8,-3.5,-12.4,-0.1,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,2012,2
2014.0,Jared Cunningham,8.0,58.0,12.4,0.477,0.316,0.737,1.9,7.9,4.9,12.7,2.6,0.0,0.0,19.1,0.1,0.0,0.2,0.145,0.0,-2.3,-2.3,0.0,5.0,19.0,0.263,1.0,6.0,0.167,4.0,13.0,0.308,0.289,13.0,14.0,0.929,1.0,4.0,5.0,5.0,3.0,0.0,0.0,13.0,24.0,2012,2
2014.0,Anthony Davis,67.0,2358.0,26.5,0.582,0.009,0.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,7.2,3.2,10.4,0.212,2.3,2.2,4.5,3.9,522.0,1005.0,0.519,2.0,9.0,0.222,520.0,996.0,0.522,0.52,348.0,440.0,0.791,207.0,466.0,673.0,105.0,89.0,189.0,109.0,200.0,1394.0,2012,2
2014.0,Andre Drummond,81.0,2619.0,22.6,0.599,0.003,0.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,6.4,3.5,9.9,0.182,1.1,0.5,1.6,2.4,479.0,769.0,0.623,0.0,2.0,0.0,479.0,767.0,0.625,0.623,137.0,328.0,0.418,440.0,631.0,1071.0,35.0,101.0,131.0,110.0,273.0,1095.0,2012,2
2014.0,Maurice Harkless,80.0,1950.0,11.8,0.542,0.319,0.296,4.0,11.4,7.7,6.4,2.5,2.0,13.6,14.8,0.6,2.1,2.8,0.068,-1.6,1.4,-0.1,0.9,224.0,483.0,0.464,59.0,154.0,0.383,165.0,329.0,0.502,0.525,85.0,143.0,0.594,69.0,195.0,264.0,80.0,97.0,50.0,86.0,140.0,592.0,2012,2
2014.0,John Henson,70.0,1856.0,17.9,0.543,0.002,0.277,10.2,20.8,15.3,10.9,1.2,5.1,13.7,20.3,1.7,1.5,3.3,0.084,-1.0,1.4,0.3,1.1,344.0,639.0,0.538,0.0,1.0,0.0,344.0,638.0,0.539,0.538,91.0,177.0,0.514,171.0,326.0,497.0,113.0,41.0,116.0,114.0,185.0,779.0,2012,2
2014.0,John Jenkins,13.0,158.0,4.7,0.457,0.429,0.095,2.2,13.8,8.1,10.4,0.3,0.5,20.1,15.8,-0.2,0.1,-0.1,-0.043,-5.7,-1.8,-7.5,-0.2,16.0,42.0,0.381,4.0,18.0,0.222,12.0,24.0,0.5,0.429,4.0,4.0,1.0,3.0,19.0,22.0,11.0,1.0,1.0,11.0,11.0,40.0,2012,2
2014.0,Perry Jones,62.0,764.0,10.1,0.541,0.337,0.232,4.3,12.1,8.4,4.9,0.9,2.0,9.5,12.8,0.7,0.8,1.5,0.094,-2.0,-0.5,-2.5,-0.1,83.0,181.0,0.459,22.0,61.0,0.361,61.0,120.0,0.508,0.519,28.0,42.0,0.667,28.0,86.0,114.0,26.0,14.0,19.0,21.0,62.0,216.0,2012,2
2014.0,Terrence Jones,76.0,2078.0,19.1,0.577,0.142,0.274,9.2,18.5,14.1,7.0,1.3,3.5,8.2,18.3,4.6,2.7,7.3,0.169,0.9,1.3,2.2,2.2,386.0,712.0,0.542,31.0,101.0,0.307,355.0,611.0,0.581,0.564,118.0,195.0,0.605,162.0,366.0,528.0,87.0,53.0,99.0,71.0,139.0,921.0,2012,2
2014.0,Michael Kidd-Gilchrist,62.0,1502.0,12.0,0.516,0.025,0.521,8.2,16.2,12.2,5.4,1.5,2.1,12.1,15.2,0.9,2.2,3.1,0.098,-2.7,1.7,-0.9,0.4,167.0,353.0,0.473,1.0,9.0,0.111,166.0,344.0,0.483,0.475,113.0,184.0,0.614,109.0,215.0,324.0,52.0,43.0,39.0,60.0,145.0,448.0,2012,2
2014.0,Jeremy Lamb,78.0,1538.0,13.4,0.522,0.406,0.105,2.1,11.3,6.9,11.8,1.8,1.4,8.7,20.1,1.4,1.8,3.3,0.102,-0.3,-0.9,-1.2,0.3,263.0,609.0,0.432,88.0,247.0,0.356,175.0,362.0,0.483,0.504,51.0,64.0,0.797,27.0,162.0,189.0,115.0,56.0,26.0,61.0,143.0,665.0,2012,2
2014.0,Meyers Leonard,40.0,355.0,9.4,0.489,0.066,0.231,8.0,25.5,16.8,7.3,1.0,1.0,13.0,14.2,0.2,0.5,0.6,0.086,-3.6,0.4,-3.3,-0.1,41.0,91.0,0.451,0.0,6.0,0.0,41.0,85.0,0.482,0.451,16.0,21.0,0.762,26.0,85.0,111.0,18.0,7.0,5.0,15.0,76.0,98.0,2012,2
2014.0,Damian Lillard,82.0,2937.0,18.6,0.568,0.425,0.327,1.3,9.2,5.3,25.1,1.1,0.5,11.5,25.0,7.8,1.8,9.6,0.157,4.4,-1.7,2.7,3.5,553.0,1304.0,0.424,218.0,554.0,0.394,335.0,750.0,0.447,0.508,371.0,426.0,0.871,35.0,253.0,288.0,457.0,64.0,22.0,193.0,197.0,1695.0,2012,2
2014.0,Kendall Marshall,54.0,1564.0,12.6,0.494,0.425,0.086,1.0,9.6,5.3,44.3,1.5,0.2,25.6,16.3,0.6,0.3,0.9,0.029,-1.3,-3.2,-4.5,-1.0,170.0,419.0,0.406,71.0,178.0,0.399,99.0,241.0,0.411,0.49,19.0,36.0,0.528,15.0,140.0,155.0,477.0,48.0,4.0,150.0,76.0,430.0,2012,2
2014.0,Andrew Nicholson,76.0,1174.0,9.9,0.489,0.212,0.136,5.1,19.5,12.3,3.5,0.8,1.5,10.3,19.3,-0.4,1.0,0.6,0.025,-4.7,-2.0,-6.7,-1.4,180.0,420.0,0.429,28.0,89.0,0.315,152.0,331.0,0.459,0.462,47.0,57.0,0.825,53.0,202.0,255.0,25.0,18.0,23.0,51.0,150.0,435.0,2012,2
2014.0,Austin Rivers,69.0,1339.0,11.6,0.482,0.209,0.365,2.2,9.1,5.6,18.7,1.8,0.6,12.3,21.3,0.2,0.4,0.6,0.023,-1.5,-2.5,-3.9,-0.7,192.0,474.0,0.405,36.0,99.0,0.364,156.0,375.0,0.416,0.443,110.0,173.0,0.636,26.0,103.0,129.0,160.0,45.0,9.0,77.0,134.0,530.0,2012,2
2014.0,Thomas Robinson,70.0,873.0,14.1,0.502,0.003,0.345,13.1,24.6,18.9,6.0,1.3,1.6,14.5,19.7,0.4,1.2,1.6,0.09,-3.1,-0.1,-3.2,-0.3,141.0,293.0,0.481,0.0,1.0,0.0,141.0,292.0,0.483,0.481,57.0,101.0,0.564,105.0,202.0,307.0,34.0,23.0,20.0,57.0,131.0,339.0,2012,2
2014.0,Terrence Ross,81.0,2159.0,12.0,0.553,0.543,0.13,2.3,11.3,6.8,6.1,1.5,1.0,10.0,18.6,2.0,2.2,4.2,0.094,0.6,-0.7,-0.1,1.0,318.0,751.0,0.423,161.0,408.0,0.395,157.0,343.0,0.458,0.531,82.0,98.0,0.837,43.0,209.0,252.0,79.0,64.0,27.0,88.0,183.0,879.0,2012,2
2014.0,Jared Sullinger,74.0,2041.0,16.4,0.497,0.231,0.226,13.0,20.6,16.7,10.1,0.9,1.8,10.7,24.1,1.9,2.0,3.9,0.091,0.3,-0.6,-0.3,0.9,384.0,899.0,0.427,56.0,208.0,0.269,328.0,691.0,0.475,0.458,158.0,203.0,0.778,241.0,360.0,601.0,118.0,35.0,49.0,119.0,251.0,982.0,2012,2
2014.0,Marquis Teague,40.0,443.0,3.8,0.398,0.151,0.294,0.3,10.2,5.3,20.6,1.2,0.9,22.5,18.2,-1.0,0.4,-0.5,-0.059,-7.6,-1.2,-8.8,-0.8,38.0,119.0,0.319,5.0,18.0,0.278,33.0,101.0,0.327,0.34,26.0,35.0,0.743,1.0,39.0,40.0,58.0,10.0,5.0,39.0,46.0,107.0,2012,2
2014.0,Marquis Teague,19.0,242.0,0.0,0.308,0.152,0.242,0.5,8.3,4.5,17.9,0.4,1.3,18.9,17.2,-0.8,0.3,-0.5,-0.094,-9.5,-1.1,-10.6,-0.5,16.0,66.0,0.242,2.0,10.0,0.2,14.0,56.0,0.25,0.258,11.0,16.0,0.688,1.0,18.0,19.0,28.0,2.0,4.0,17.0,25.0,45.0,2012,2
2014.0,Marquis Teague,21.0,201.0,8.4,0.505,0.151,0.358,0.0,12.5,6.3,23.8,2.1,0.4,26.4,19.5,-0.2,0.2,-0.1,-0.017,-5.3,-1.3,-6.6,-0.2,22.0,53.0,0.415,3.0,8.0,0.375,19.0,45.0,0.422,0.443,15.0,19.0,0.789,0.0,21.0,21.0,30.0,8.0,1.0,22.0,21.0,62.0,2012,2
2014.0,Dion Waiters,70.0,2072.0,14.0,0.508,0.252,0.237,1.7,9.0,5.3,18.2,1.6,0.7,12.3,26.9,0.3,1.3,1.6,0.037,-0.2,-1.8,-2.1,0.0,430.0,993.0,0.433,92.0,250.0,0.368,338.0,743.0,0.455,0.479,161.0,235.0,0.685,32.0,163.0,195.0,209.0,63.0,17.0,154.0,153.0,1113.0,2012,2
2014.0,Tony Wroten,72.0,1765.0,12.9,0.493,0.233,0.403,4.1,10.1,7.0,20.9,2.1,0.7,17.7,27.7,-1.8,0.9,-0.9,-0.025,-2.3,-2.3,-4.6,-1.2,345.0,808.0,0.427,40.0,188.0,0.213,305.0,620.0,0.492,0.452,209.0,326.0,0.641,69.0,159.0,228.0,217.0,78.0,16.0,204.0,151.0,939.0,2012,2
2014.0,Tyler Zeller,70.0,1049.0,15.4,0.581,0.003,0.417,10.8,19.6,15.1,5.6,0.9,3.0,14.9,17.1,1.5,1.1,2.6,0.12,-1.9,0.2,-1.7,0.1,156.0,290.0,0.538,0.0,1.0,0.0,156.0,289.0,0.54,0.538,87.0,121.0,0.719,103.0,179.0,282.0,36.0,18.0,38.0,60.0,137.0,399.0,2012,2
2014.0,Steven Adams,81.0,1197.0,11.2,0.541,0.0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,0.114,-2.1,2.4,0.3,0.7,93.0,185.0,0.503,0.0,0.0,,93.0,185.0,0.503,0.503,79.0,136.0,0.581,142.0,190.0,332.0,43.0,40.0,57.0,71.0,203.0,265.0,2013,1
2014.0,Anthony Bennett,52.0,663.0,6.9,0.425,0.236,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,-1.1,0.7,-0.4,-0.028,-5.8,-1.5,-7.3,-0.9,80.0,225.0,0.356,13.0,53.0,0.245,67.0,172.0,0.39,0.384,44.0,69.0,0.638,49.0,106.0,155.0,17.0,21.0,8.0,47.0,93.0,217.0,2013,1
2014.0,Reggie Bullock,43.0,395.0,6.7,0.46,0.603,0.074,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,-0.2,0.3,0.2,0.019,-2.9,-1.8,-4.7,-0.3,43.0,121.0,0.355,22.0,73.0,0.301,21.0,48.0,0.438,0.446,7.0,9.0,0.778,11.0,43.0,54.0,12.0,9.0,1.0,13.0,26.0,115.0,2013,1
2014.0,Trey Burke,70.0,2262.0,12.6,0.473,0.375,0.126,1.8,9.0,5.3,29.4,1.0,0.2,12.2,21.8,1.0,0.0,0.9,0.02,0.5,-3.0,-2.5,-0.3,341.0,897.0,0.38,111.0,336.0,0.33,230.0,561.0,0.41,0.442,102.0,113.0,0.903,37.0,171.0,208.0,396.0,42.0,6.0,131.0,145.0,895.0,2013,1
2014.0,Kentavious Caldwell-Pope,80.0,1583.0,9.4,0.483,0.402,0.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,1.0,0.8,1.8,0.055,-1.2,-0.8,-2.1,0.0,182.0,460.0,0.396,59.0,185.0,0.319,123.0,275.0,0.447,0.46,47.0,61.0,0.77,38.0,118.0,156.0,55.0,75.0,12.0,28.0,145.0,470.0,2013,1
2014.0,Michael Carter-Williams,70.0,2414.0,15.5,0.48,0.197,0.348,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,-0.8,2.1,1.3,0.026,-0.6,0.4,-0.2,1.1,427.0,1054.0,0.405,55.0,208.0,0.264,372.0,846.0,0.44,0.431,258.0,367.0,0.703,101.0,336.0,437.0,441.0,130.0,43.0,247.0,213.0,1167.0,2013,1
2014.0,Gorgui Dieng,60.0,818.0,16.5,0.534,0.004,0.41,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,0.7,1.5,2.2,0.129,-2.4,3.1,0.7,0.5,113.0,227.0,0.498,1.0,1.0,1.0,112.0,226.0,0.496,0.5,59.0,93.0,0.634,103.0,197.0,300.0,39.0,30.0,50.0,54.0,108.0,286.0,2013,1
2014.0,Archie Goodwin,52.0,533.0,10.3,0.507,0.216,0.329,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,-0.3,0.5,0.2,0.018,-3.9,-0.4,-4.3,-0.3,76.0,167.0,0.455,5.0,36.0,0.139,71.0,131.0,0.542,0.47,37.0,55.0,0.673,25.0,62.0,87.0,20.0,20.0,11.0,44.0,45.0,194.0,2013,1
2014.0,Tim Hardaway,81.0,1875.0,12.7,0.554,0.521,0.186,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,2.7,0.4,3.1,0.08,1.3,-3.5,-2.3,-0.1,294.0,687.0,0.428,130.0,358.0,0.363,164.0,329.0,0.498,0.523,106.0,128.0,0.828,19.0,102.0,121.0,66.0,44.0,7.0,47.0,144.0,824.0,2013,1
2014.0,Solomon Hill,28.0,226.0,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,0.0,0.4,0.4,0.08,-3.3,1.0,-2.3,0.0,17.0,40.0,0.425,7.0,23.0,0.304,10.0,17.0,0.588,0.513,6.0,7.0,0.857,9.0,32.0,41.0,12.0,5.0,2.0,13.0,19.0,47.0,2013,1
2014.0,Shane Larkin,48.0,489.0,8.3,0.446,0.277,0.182,2.6,7.3,5.0,20.4,2.7,0.2,20.9,17.4,-0.4,0.3,-0.1,-0.01,-3.5,-1.2,-4.7,-0.3,52.0,137.0,0.38,12.0,38.0,0.316,40.0,99.0,0.404,0.423,16.0,25.0,0.64,11.0,31.0,42.0,71.0,26.0,1.0,39.0,46.0,132.0,2013,1
2014.0,Alex Len,42.0,362.0,7.3,0.469,0.0,0.397,12.1,18.6,15.3,1.6,0.6,3.8,22.1,14.3,-0.2,0.4,0.2,0.024,-5.7,-0.2,-5.9,-0.4,33.0,78.0,0.423,0.0,0.0,,33.0,78.0,0.423,0.423,20.0,31.0,0.645,39.0,60.0,99.0,4.0,4.0,18.0,26.0,68.0,86.0,2013,1
